"wiki_words","hunspell_stem","hunspell_time","rslp_stem","rslp_time","porter_stem","porter_time","truncation_3","truncation_4","truncation_5","truncation_6","truncation_7","truncation_8"
"plataformas","plataforma",2.22728801170985,"plataform",18.1681294441223,"plataform",2.26144957542419,"pla","plat","plata","plataf","platafo","platafor"
"podemos","podar",2.22834776242574,"pod",18.1767132282257,"pod",2.26270151138306,"pod","pode","podem","podemo","podemos","podemos"
"poderoso","poderoso",2.22936720450719,"poder",18.1841747760773,"poder",2.26372957229614,"pod","pode","poder","podero","poderos","poderoso"
"policial","policial",2.23054936329524,"polic",18.1914420127869,"policial",2.26470303535461,"pol","poli","polic","polici","policia","policial"
"populacional","populacional",2.23155378500621,"populac",18.1984856128693,"populacional",2.26561164855957,"pop","popu","popul","popula","populac","populaci"
"povos","povo",2.23256562948227,"pov",18.2080459594727,"pov",2.2665114402771,"pov","povo","povos","povos","povos","povos"
"prazo","prazo",2.23357823292414,"praz",18.2165784835815,"praz",2.26739597320557,"pra","praz","prazo","prazo","prazo","prazo"
"preparação","paração",2.23476164738337,"prepar",18.2236139774323,"prepar",2.26832485198975,"pre","prep","prepa","prepar","prepara","preparaç"
"presos","presos",2.23576383193334,"pres",18.2334136962891,"pres",2.26921534538269,"pre","pres","preso","presos","presos","presos"
"preço","preço",2.23678048849106,"prec",18.2422907352448,"prec",2.27011322975159,"pre","preç","preço","preço","preço","preço"
"princesa","princesa",2.23851174513499,"princes",18.2518565654755,"princes",2.27175140380859,"pri","prin","princ","prince","princes","princesa"
"profundidade","profundos",2.23952874342601,"profund",18.259569644928,"profund",2.27264666557312,"pro","prof","profu","profun","profund","profundi"
"propostas","propor",2.24108704328537,"propost",18.2715799808502,"propost",2.27426910400391,"pro","prop","propo","propos","propost","proposta"
"protestos","protestos",2.24228483041128,"protest",18.2811267375946,"protest",2.2751669883728,"pro","prot","prote","protes","protest","protesto"
"provável","provável",2.24329272508621,"prov",18.2882404327393,"provável",2.27606916427612,"pro","prov","prová","prováv","prováve","provável"
"príncipe","príncipe",2.24430416822433,"princip",18.2966732978821,"príncip",2.27700662612915,"prí","prín","prínc","prínci","príncip","príncipe"
"pão","pão",2.24532112677892,"pao",18.3051912784576,"pã",2.27790117263794,"pão","pão","pão","pão","pão","pão"
"pés","pé",2.24650718768438,"pe",18.3143620491028,"pés",2.2787868976593,"pés","pés","pés","pés","pés","pés"
"quadrados","quadrar",2.24751324256261,"quadr",18.3240902423859,"quadr",2.27967524528503,"qua","quad","quadr","quadra","quadrad","quadrado"
"quadros","quadros",2.24852453867594,"quadr",18.3479430675507,"quadr",2.28055644035339,"qua","quad","quadr","quadro","quadros","quadros"
"quarta","quartar",2.24953862428665,"quart",18.3571960926056,"quart",2.28143215179443,"qua","quar","quart","quarta","quarta","quarta"
"raiz","raiz",2.25071826775869,"raiz",18.3653922080994,"raiz",2.28231906890869,"rai","raiz","raiz","raiz","raiz","raiz"
"realizadas","realizar",2.25172156492869,"realiz",18.374228477478,"realiz",2.28320360183716,"rea","real","reali","realiz","realiza","realizad"
"receberam","receber",2.25273705720902,"receb",18.3823683261871,"receb",2.28407716751099,"rec","rece","receb","recebe","receber","recebera"
"receita","receitar",2.25375111103058,"receit",18.3907902240753,"receit",2.28497457504272,"rec","rece","recei","receit","receita","receita"
"recuperar","recuperar",2.25494467417399,"recuper",18.3987436294556,"recuper",2.2858579158783,"rec","recu","recup","recupe","recuper","recupera"
"recusou","recusar",2.25597891807556,"recus",18.4067664146423,"recus",2.28673624992371,"rec","recu","recus","recuso","recusou","recusou"
"regional","regional",2.25700604518255,"region",18.4134352207184,"regional",2.28760814666748,"reg","regi","regio","region","regiona","regional"
"registrado","registrar",2.25818829139074,"registr",18.4205467700958,"registr",2.2884566783905,"reg","regi","regis","regist","registr","registra"
"registrou","registrar",2.25919303099314,"registr",18.428492307663,"registr",2.289302110672,"reg","regi","regis","regist","registr","registro"
"regras","regrar",2.26020133097966,"regr",18.4381310939789,"regr",2.2901885509491,"reg","regr","regra","regras","regras","regras"
"regular","regular",2.26121418476105,"regul",18.4461715221405,"regul",2.29105186462402,"reg","regu","regul","regula","regular","regular"
"relatório","relatório",2.26240067879359,"rel",18.4532220363617,"relatóri",2.29191398620605,"rel","rela","relat","relató","relatór","relatóri"
"religioso","religioso",2.26340728203456,"religi",18.4599950313568,"religi",2.29276371002197,"rel","reli","relig","religi","religio","religios"
"renunciou","nunciar",2.26442200740178,"renunci",18.4682800769806,"renunc",2.29364156723022,"ren","renu","renun","renunc","renunci","renuncio"
"representam","presentar",2.2654470483462,"represent",18.4760928153992,"represent",2.29454159736633,"rep","repr","repre","repres","represe","represen"
"representante","presentar",2.26662921508153,"represent",18.4828453063965,"represent",2.2953999042511,"rep","repr","repre","repres","represe","represen"
"reprodução","produção",2.26763316392899,"reproduc",18.491687297821,"reprodu",2.29625010490417,"rep","repr","repro","reprod","reprodu","reproduç"
"resistência","resistência",2.26864698330561,"resist",18.4991970062256,"resistent",2.29712700843811,"res","resi","resis","resist","resistê","resistên"
"responsáveis","responsar",2.2696586171786,"respons",18.5074322223663,"respons",2.29797601699829,"res","resp","respo","respon","respons","responsá"
"restauração","restauração",2.27083534002304,"restaur",18.5151264667511,"restaur",2.29885196685791,"res","rest","resta","restau","restaur","restaura"
"retorna","tornar",2.27184152205785,"retorn",18.5241992473602,"retorn",2.29970955848694,"ret","reto","retor","retorn","retorna","retorna"
"retorno","tornar",2.27285780111949,"retorn",18.5331857204437,"retorn",2.30059266090393,"ret","reto","retor","retorn","retorno","retorno"
"revistas","vestir",2.27413597106934,"revist",18.5427129268646,"revist",2.30150198936462,"rev","revi","revis","revist","revista","revistas"
"revolução","revolução",2.27514746586482,"revoluc",18.5512766838074,"revolu",2.30237674713135,"rev","revo","revol","revolu","revoluç","revoluçã"
"reúne","reunir",2.27615816990534,"reun",18.5599718093872,"reún",2.30324029922485,"reú","reún","reúne","reúne","reúne","reúne"
"rosto","rostir",2.27719448010127,"rost",18.568644285202,"rost",2.30409502983093,"ros","rost","rosto","rosto","rosto","rosto"
"ruínas","ruína",2.27839730183283,"ruin",18.5805840492249,"ruín",2.30495095252991,"ruí","ruín","ruína","ruínas","ruínas","ruínas"
"seca","secar",2.27940603494644,"sec",18.589480638504,"sec",2.30579924583435,"sec","seca","seca","seca","seca","seca"
"secretário","secretário",2.28041834036509,"secret",18.5963716506958,"secretári",2.30667448043823,"sec","secr","secre","secret","secretá","secretár"
"sentimento","sentir",2.28143273194631,"sent",18.6036403179169,"sentiment",2.30755376815796,"sen","sent","senti","sentim","sentime","sentimen"
"sentir","sentir",2.28260853290558,"sent",18.6117131710052,"sent",2.30842328071594,"sen","sent","senti","sentir","sentir","sentir"
"separados","separar",2.28361349105835,"separ",18.6192872524261,"separ",2.30929923057556,"sep","sepa","separ","separa","separad","separado"
"separação","separação",2.28462942838669,"separ",18.6263947486877,"separ",2.31017065048218,"sep","sepa","separ","separa","separaç","separaçã"
"sepultado","sepultar",2.28564114570618,"sepult",18.6338667869568,"sepult",2.3110682964325,"sep","sepu","sepul","sepult","sepulta","sepultad"
"significativamente","significativo",2.28681972821554,"significativ",18.642392873764,"signific",2.31192135810852,"sig","sign","signi","signif","signifi","signific"
"similar","similar",2.28782347043355,"simil",18.6502687931061,"simil",2.31276392936707,"sim","simi","simil","simila","similar","similar"
"singles","single",2.28883990049362,"singl",18.6593906879425,"singl",2.31360244750977,"sin","sing","singl","single","singles","singles"
"sofre","sofrer",2.29001619815826,"sofr",18.667738199234,"sofr",2.3144543170929,"sof","sofr","sofre","sofre","sofre","sofre"
"sombra","sombrar",2.29103061358134,"sombr",18.6769287586212,"sombr",2.3152904510498,"som","somb","sombr","sombra","sombra","sombra"
"sugeriu","sugerir",2.29203994671504,"suger",18.6848084926605,"suger",2.31613516807556,"sug","suge","suger","sugeri","sugeriu","sugeriu"
"superiores","superior",2.29305619796117,"superi",18.6922581195831,"superior",2.31698536872864,"sup","supe","super","superi","superio","superior"
"taxa","taxar",2.29423570632935,"tax",18.7161927223206,"tax",2.31781315803528,"tax","taxa","taxa","taxa","taxa","taxa"
"tendência","tendência",2.29524513483047,"tend",18.7244002819061,"tendênc",2.3187084197998,"ten","tend","tendê","tendên","tendênc","tendênci"
"tensão","tensão",2.29628562927246,"tens",18.7331864833832,"tensã",2.3195629119873,"ten","tens","tensã","tensão","tensão","tensão"
"tipicamente","tipicar",2.29729633728663,"tipic",18.7423830032349,"tipic",2.32040524482727,"tip","tipi","tipic","tipica","tipicam","tipicame"
"toca","tocar",2.29845882256826,"toc",18.7514674663544,"toc",2.32122993469238,"toc","toca","toca","toca","toca","toca"
"torre","torrar",2.29945090214411,"torr",18.7597889900208,"torr",2.32207632064819,"tor","torr","torre","torre","torre","torre"
"trabalha","trabalhar",2.30046166181564,"trabalh",18.7689774036407,"trabalh",2.32294774055481,"tra","trab","traba","trabal","trabalh","trabalha"
"trabalhado","trabalhar",2.30146288077037,"trabalh",18.7759981155396,"trabalh",2.32383894920349,"tra","trab","traba","trabal","trabalh","trabalha"
"transição","transição",2.30263490279516,"trans",18.7835290431976,"transiçã",2.32473707199097,"tra","tran","trans","transi","transiç","transiçã"
"tratado","tratar",2.30362845659256,"trat",18.7906892299652,"trat",2.325608253479,"tra","trat","trata","tratad","tratado","tratado"
"usou","usar",2.30463500420252,"usou",18.7987408638,"usou",2.32648134231567,"uso","usou","usou","usou","usou","usou"
"utilizados","utilizar",2.30563842058182,"utiliz",18.8067588806152,"utiliz",2.32735872268677,"uti","util","utili","utiliz","utiliza","utilizad"
"ventos","ventos",2.30679744879405,"vent",18.8160767555237,"vent",2.32825613021851,"ven","vent","vento","ventos","ventos","ventos"
"virou","virar",2.30779426892598,"vir",18.825094461441,"vir",2.32945370674133,"vir","viro","virou","virou","virou","virou"
"visitada","visitar",2.30879836082458,"visit",18.8333423137665,"visit",2.33057188987732,"vis","visi","visit","visita","visitad","visitada"
"vive","vivar",2.30997186899185,"viv",18.8417603969574,"viv",2.33149838447571,"viv","vive","vive","vive","vive","vive"
"vítima","vítima",2.31096571683884,"vitim",18.8505396842957,"vítim",2.332364320755,"vít","víti","vítim","vítima","vítima","vítima"
"árabes","árabe",2.31196670134862,"arab",18.8595130443573,"árab",2.33323001861572,"ára","árab","árabe","árabes","árabes","árabes"
"árbitro","árbitro",2.31297471125921,"arbitr",18.8682889938354,"árbitr",2.33410477638245,"árb","árbi","árbit","árbitr","árbitro","árbitro"
"órgãos","órgão",2.31415167649587,"org",18.8773756027222,"órgã",2.33499336242676,"órg","órgã","órgão","órgãos","órgãos","órgãos"
"útil","útil",2.31516615947088,"util",18.8856568336487,"útil",2.33589053153992,"úti","útil","útil","útil","útil","útil"
"caso","casar",2.32062763373057,"cas",18.89426445961,"cas",2.34223413467407,"cas","caso","caso","caso","caso","caso"
"charles","charlar",2.3223620057106,"charl",18.9036514759064,"charl",2.35466742515564,"cha","char","charl","charle","charles","charles"
"ciências","ciência",2.32337671518326,"cienc",18.9135820865631,"ciênc",2.35601830482483,"ciê","ciên","ciênc","ciênci","ciência","ciências"
"co","co",2.32338742017746,"co",18.9141790866852,"co",2.35681223869324,"co","co","co","co","co","co"
"cruz","cruz",2.32441230217616,"cruz",18.9224202632904,"cruz",2.35787224769592,"cru","cruz","cruz","cruz","cruz","cruz"
"dom","dom",2.325423848629,"dom",18.9307789802551,"dom",2.35889339447021,"dom","dom","dom","dom","dom","dom"
"doutor","doutor",2.32713466882706,"dou",18.9383111000061,"doutor",2.36049747467041,"dou","dout","douto","doutor","doutor","doutor"
"fortaleza","fortalezar",2.32815850973129,"fortal",18.9456024169922,"fortal",2.36183047294617,"for","fort","forta","fortal","fortale","fortalez"
"franco","franco",2.32918496529261,"franc",18.9542961120605,"franc",2.36299872398376,"fra","fran","franc","franco","franco","franco"
"hall","hall",2.33173237244288,"hall",18.9627962112427,"hall",2.3655686378479,"hal","hall","hall","hall","hall","hall"
"jorge","jorge",2.33452382087708,"jorg",18.970978975296,"jorg",2.36858129501343,"jor","jorg","jorge","jorge","jorge","jorge"
"lopes","lope",2.33713142871857,"lop",18.9811804294586,"lop",2.37158536911011,"lop","lope","lopes","lopes","lopes","lopes"
"lourenço","lourenço",2.33830908536911,"lourenc",18.9898295402527,"lourenc",2.37251472473145,"lou","lour","loure","louren","lourenç","lourenço"
"ministro","ministrar",2.34146364132563,"ministr",18.9987528324127,"ministr",2.3761785030365,"min","mini","minis","minist","ministr","ministro"
"neto","neto",2.34267892042796,"net",19.0075833797455,"net",2.37708401679993,"net","neto","neto","neto","neto","neto"
"nordeste","nordeste",2.34367061456045,"nord",19.0153408050537,"nord",2.37797713279724,"nor","nord","norde","nordes","nordest","nordeste"
"oliveira","oliveira",2.34466679493586,"oliv",19.0239355564117,"oliveir",2.37888312339783,"oli","oliv","olive","olivei","oliveir","oliveira"
"oriente","orientar",2.34566398859024,"orient",19.0326533317566,"orient",2.37978148460388,"ori","orie","orien","orient","oriente","oriente"
"parlamento","parlar",2.34686843554179,"parl",19.0405297279358,"parlament",2.38069868087769,"par","parl","parla","parlam","parlame","parlamen"
"primeira","primeiro",2.34787496725718,"prim",19.0488657951355,"primeir",2.38159084320068,"pri","prim","prime","primei","primeir","primeira"
"secretaria","secretar",2.34942780733109,"secret",19.0569860935211,"secret",2.38320374488831,"sec","secr","secre","secret","secreta","secretar"
"senhor","senhor",2.35061609745026,"senh",19.0645427703857,"senhor",2.38409304618835,"sen","senh","senho","senhor","senhor","senhor"
"serra","serrar",2.35161956946055,"serr",19.0895388126373,"serr",2.38499164581299,"ser","serr","serra","serra","serra","serra"
"sistema","sistemar",2.35262917677561,"sistem",19.0993461608887,"sistem",2.38606929779053,"sis","sist","siste","sistem","sistema","sistema"
"sr","sr",2.35264062086741,"sr",19.1000368595123,"sr",2.38661193847656,"sr","sr","sr","sr","sr","sr"
"top","top",2.3549155553182,"top",19.1086738109589,"top",2.38875794410706,"top","top","top","top","top","top"
"abandonado","abandonar",2.36125322580338,"abandon",19.1162157058716,"abandon",2.39282894134521,"aba","aban","aband","abando","abandon","abandona"
"abandonou","abandonar",2.36224503914515,"abandon",19.1241245269775,"abandon",2.39370346069336,"aba","aban","aband","abando","abandon","abandono"
